general_plant_id,if_edible,if_indoors,if_medicinal,if_poisonous,if_fruits,if_flowers,plant_type,plant_cycle,attracts,propagation,description
678,False,False,True,False,False,True,Bulb,Every year,"[""Butterflies""]","[""Division"", ""Seed Propagation"", ""Bulbils"", ""Offsets""]","German garlic, scientific name Allium lusitanicum, is a diverse and hardy plant species. It is known for its strong garlic-like flavor and aroma. Its taste is milder and sweeter than other garlic varieties, making it highly sought after. This species is drought resistant and grows best in full sun. It is easy to care for and requires no special attention. German garlic is also disease resistant, making it excellent to plant in diverse climates. It is a great addition to gardens, patios, and outdoor living areas, providing color and texture. Its strong aroma also deters many insects and pests. German garlic is an amazing plant that adds flavor, beauty, and protection to any outdoor area."
679,False,False,False,False,False,True,Bulb,Every year,"[""Butterflies""]","[""Division"", ""Seed Propagation"", ""Bulbils"", ""Offsets""]","Ornamental onion (Allium 'Millenium') is an amazing perennial that adds an explosion of colour to your garden. With huge, beautiful round flower heads in shades of purple and white, it's an eye-catching variety that is sure to make a showy statement. It's an easy to grow plant that prefers full sun to part shade and tolerant of a variety of conditions, making it a great choice for those who don't have much gardening experience. It's also drought tolerant and deer resistant, making it ideal for dry, high traffic areas in the garden. With its incredible blooms, ornamental onion is one plant that would really make your garden shine."
680,True,False,True,False,True,True,Bulb,Every year,"[""Butterflies""]","[""Division"", ""Seed Propagation"", ""Cutting"", ""Bulbils"", ""Scaling""]","Golden garlic (Allium moly) is an amazing plant species that is highly praised by gardeners. Its oversized, long-lasting bulbs have a mild yet piquant flavor and generate an abundance of showy yellow flowers. With this plant species, there's no need to worry about planting multiple bulbs, as it self-propagates easily. Golden garlic's high levels of potassium, sulfur and selenium make it an effective natural remedy for many conditions, from diabetes to high cholesterol levels. And if that was not enough, the leaves and flowers of this fragrant plant make for a beautiful addition to any garden."
681,False,False,False,False,False,True,Bulb,Every year,"[""Butterflies""]","[""Division"", ""Seed Propagation"", ""Bulbils"", ""Offsets""]","The ornamental onion (Allium 'Purple Sensation') is an amazing flowering plant that is sure to amaze! Its dark purple flowers and globular clusters of blooms will bring an elegant and classic charm to any garden. It has a striking long-lasting appearance, ensuring your garden will always look beautiful. Plus, its deer and rabbit resistant qualities make it a great addition for any garden. It's an easy to grow, low maintenance, and hardy perennial that you won't regret adding to your garden. Its dazzling beauty and care-free maintenance make it an outstanding choice for any garden."
682,True,False,True,False,True,True,Bulb,Every year,[],"[""Bulb Propagation"", ""Seed Propagation"", ""Cutting"", ""Layering Propagation""]","Garlic (Allium sativum 'Inchelium Red') is a unique and flavorful variety of garlic. It features large, purple-red bulbs that contain more of the spicy, flavorful compounds that make garlic so amazing. It is rich in antioxidants, vitamins, and minerals that can help maintain health, and has antiviral, antifungal, and antibacterial properties. Plus, the Inchelium Red variety has a very long storage life, so you can store it in a cool and dry place for up to eight months. In addition, it has a wonderful flavor that adds a zing to dishes, making it a great choice for any chef. In short, garlic (Allium sativum 'Inchelium Red') is truly amazing!"
683,True,False,True,False,True,True,Bulb,Every year,[],"[""Division"", ""Cutting"", ""Seed Propagation"", ""Layering Propagation"", ""Scaling""]","Garlic (Allium sativum 'Music') is an amazing plant that has the perfect combination of versatility and flavor. Its bulbs contain big cloves that feature a vibrant purple skin and creamy white flesh. This strain of garlic is especially notable because its mild taste is far more subtle than many other garlic varieties. Its low sulfur content also makes it especially great for pickling and canning. Whether stewed in sauces, grilled, or roasted, garlic is a wonder to savor. Plus, it is also known for its many health benefits, so it's a win-win!"
684,True,False,True,False,True,True,Bulb,Every year,[],"[""Division"", ""Cutting"", ""Layering Propagation"", ""Seed Propagation"", ""Bulbils"", ""Scaling""]","Garlic (Allium sativum 'Spanish Roja') is an amazing herb with a multitude of uses. Not only does it have a distinct, savory aroma and flavor, it also has powerful health benefits. It's packed with minerals, vitamins, and antioxidants, making it great for combating illnesses, reducing inflammation and fortifying the immune system. It can also be used as an antiseptic, helping to avoid colds and other bacterial and viral infections. The distinctive flavour of Spanish Roja garlic is unmatched, making it an ideal choice for sauces, salads, and virtually any dish. Its versatility and immense health benefits make garlic, a must-have for any kitchen."
685,True,False,True,False,True,True,Bulb,Every year,[],"[""Seed Propagation""]","Chives (Allium schoenoprasum) are an amazing addition to any garden. Their flat leaf blades make an attractive display of green throughout the growing season, and the bright purple flowers from mid-summer through fall attract butterflies and honeybees. Besides adding a splash of color to the garden, chives also serve a culinary purpose. The leaves are an essential ingredient for many dishes, offering a mild onion flavor and a hint of garlic. Chives can also be used to make delicious sauces, salads, spreads, and even a delightful chive cream cheese spread. Not only do they jazz up your cooking, they are packed with vitamins and minerals like potassium, iron, and vitamins A, C, and K! So get those chives planted and reap the benefits of this garden wonder."
686,True,False,True,False,True,True,Bulb,Every year,[],"[""Seed Propagation""]","Chives (Allium schoenoprasum 'Snowcap') are an amazing herb that are incredibly versatile. Their small, white florets resemble snow, giving them the beautiful 'Snowcap' name. Their mild onion and garlic flavor makes them perfect for adding freshness to dishes like salads, omelets, and mashed potatoes. In addition to being a delicious addition to your meals, they add a bit of eye-catching beauty to your garden. As perennials, they'll come back each year and they are easy to maintain - simply trim them back in the spring and they’ll remain lush and healthy throughout the season. Chives are a great way to spice up your meals and your garden."
687,False,False,True,False,False,True,Bulb,Every year,"[""Butterflies""]","[""Division"", ""Seed Propagation"", ""Bulbils"", ""Offsets""]","The ornamental onion is an amazing and unexpected addition to any garden. These vibrant purple flower clusters feature hundreds of individual blossoms that contrast gorgeously against their deep green foliage. They can also create an interesting, textural element with long, thin stems that reach up to two feet tall. This versatile plant is relatively easy to care for, blooms from late spring to early summer and makes a beautiful border in any garden. Plus, ornamental onions are deer-resistant, so they won't be eaten by any uninvited guests!"
688,True,False,True,False,False,True,Bulb,Every year,[],"[""Division"", ""Seed Propagation"", ""Cutting"", ""Layering Propagation""]","German garlic (Allium senescens) is an amazing plant species with many benefits. It is a perennial bulb belonging to the onion family and has edible bulbs and hollow leaves with a garlic-like odor. This hardy plant is extremely easy to grow, with a long harvesting period for its bulbs. The flavor of its bulbs is milder than most other garlic varieties. Its Vitamin C and antiviral compounds make it a great choice for health conscious households. It's also perfect for landscaping, as its round bulbs and flat leaves make it an ornamental feature in a garden. German garlic is truly one of the most amazing plant species out there."
689,True,False,False,False,False,True,Bulb,Every year,"[""Butterflies""]","[""Division"", ""Seed Propagation"", ""Cutting"", ""Layering Propagation""]","German garlic (Allium senescens 'Blue Eddy') is an amazing species of garlic that is sure to please even the most discerning of chefs. This garlic is known for its unique color, texture and flavor - it has a deep purple clove that is not only visually striking, but also very flavorful. Its cloves are also milder than other types of garlic, making it ideal for a wide variety of dishes. Additionally, this species of garlic is more hardy and cold-tolerant than other garlic varieties, making it perfect for cooler climates. If you’re looking for something a bit out of the ordinary, German garlic is an excellent choice for adding a unique twist to your cooking."
690,True,False,False,False,False,True,Bulb,Every year,"[""Butterflies""]","[""Division"", ""Seed Propagation"", ""Cutting"", ""Layering Propagation""]","German garlic, or Allium senescens 'Blue Twister', is an amazing plant for a multitude of reasons. It has gorgeous bright blue-green foliage that has a spiral-like or 'twisted' appearance. It prefers drier soils and full sun exposure, making it an ideal choice for a low-maintenance garden. Not to mention, its flowers are a bright sunny yellow and develop atop long, arching stems. German garlic is even known to produce edible underground bulbs with a strong, pungent taste. Overall, German garlic is an incredibly beautiful (and incredibly flavorful) addition to any garden!"
691,True,False,True,False,False,True,Bulb,Every year,[],"[""Seed Propagation"", ""Division"", ""Bulbils"", ""Offsets""]","German garlic, or Allium senescens subsp. glaucum, is an amazing plant species with a mild and slightly sweet taste that makes it great to use in a variety of recipes! It's also a great choice for gardens because it's hardy and drought tolerant. German garlic has long shelf life, meaning it can be stored for months without spoiling. It's also rich in health benefits, packed with vitamins, minerals, and antioxidants. The German variety of garlic is also known for its strong aroma, which can be enjoyed as a true culinary delight. With its unique taste and health benefits, German garlic is definitely an invaluable addition to any home garden!"
692,False,False,False,False,False,True,Bulb,Every year,"[""Butterflies""]","[""Division"", ""Seed Propagation"", ""Bulbils"", ""Offsets""]","Ornamental onion (Allium 'Serendipity') is an amazing, show-stopping perennial! It produces large, bright, yellow-green flower umbels, on tall, sturdy stems, adding a unique colour spot to any garden. Easy to grow and low maintenance, these flowers tolerate almost any soil type and will thrive in most parts of the UK. Deer resistant, it's perfect to create a long-lasting, delicate border in your garden. With a long flowering period and hardiness to frost and heat, it is a great addition to any landscape. Its beauty, combined with its low-maintenance, makes Ornamental Onion a great choice for any garden."
693,True,False,True,False,True,True,Bulb,Every year,"[""Butterflies""]","[""Seed Propagation""]","The round-headed leek (Allium sphaerocephalon) is an amazing plant species that provides a feast of color to your garden throughout the year. With beautiful pink flower heads throughout spring and summer, unique papery–thin stems that sway in the breeze, and stunning red-bronze seed heads in the fall and winter, this hardy perennial will add texture and vibrancy to any setting. The long lasting flowering heads even provide food for a variety of insects, making it an excellent choice for wildlife-friendly gardens."
694,True,False,True,False,True,True,Bulb,Every year,"[""Butterflies""]","[""Division"", ""Seed Propagation"", ""Bulbils"", ""Offsets""]","The Prairie Onion (Allium stellatum) is an amazing wildflower due to its unique aesthetic and versatility. Reaching up to 18 inches in height, this purple-pink flowering plant has an onion-like bulb and deep green foliage. Blooming season begins in May and can last through September, providing bright pops of color to dry and moist meadows. Prairie Onions are incredibly hardy and easy to grow, surviving in a range of temperatures and soils. They are a great choice for rock and xeriscape gardens since they require very little water or maintenance. The Prairie Onion is a surefire way to bring a delightful burst of color to any open space."
695,False,False,False,False,False,True,Bulb,Every year,"[""Butterflies""]","[""Division"", ""Seed Propagation"", ""Bulbils"", ""Offsets""]","Ornamental onion (Allium 'Sugar Melt') is a gorgeous flower that is sure to add a unique beauty to any garden. Its delicate purple and white petals with deep green foliage provide a wonderful contrast of colors. Plus, with its giant bloom size and long bloom period, it will turn heads everywhere. Not only is it visually attractive, but it's also very low maintenance and disease resistant. The pungent aroma of its onion-like flowers also serves to provide a pleasant fragrance to the airspace. Ornamental onion (Allium 'Sugar Melt') will definitely fulfill all the desires of any flower lover!"
696,False,False,False,False,False,True,,Herbaceous Perennial,[],"[""Division"", ""Seed Propagation"", ""Bulbils"", ""Offsets""]","Ornamental Onions are an amazing plant for the garden! Planted in either sunny or partly shaded areas, the lovely 'Ozawa' variety is a great choice for flower beds and borders, with its clump-forming habit and outstanding late-season display of deep purple blooms. The delicate petals and attractive fragrance add to the overall appeal of this ornamental ornamental onion. Plus, it's hardy and drought-tolerant, making it a great choice for gardeners who want a low-maintenance plant. Perfect for adding texture and colour all season."
697,True,False,True,False,True,True,Bulb,Every year,"[""Butterflies""]","[""Seed Propagation""]","Garlic chives (Allium tuberosum) are an edible, low-maintenance herb loved for their mild garlic flavor and attractive, bright-green, feathery foliage. While relatively small in size, these undeniably amazing plants offer an abundance of flavor, as well as plenty of visual interest in the garden. They are easy to grow and can be planted indoors or outdoors, making them a great option for naturalizing and planting in borders or flower beds. They are vigorous with a high resistance to pests and diseases, and require very little maintenance. Their tasty, garlicky leaves can be used in salads, soups and sauces, adding a unique flavor to many dishes. With so many benefits, it's no surprise that garlic chives are an increasingly popular herb!"
698,True,False,True,False,False,True,Bulb,Every year,[],"[""Division"", ""Cutting"", ""Seed Propagation"", ""Bulbils"", ""Scaling""]","Wild garlic (Allium ursinum) is an amazing plant species with a variety of benefits. It has anti-inflammatory properties and is packed with vitamins and minerals, making it a great source of nutrition. Its strong garlic won't overpower your dishes but add a subtle smell and flavour. Not only is wild garlic rich in flavour, but it can be used in pest control for its ability to repel garden pests. Its showy white flowers mean it also has an ornamental appeal. Whether it's planted as part of a wild garden or as a companion plant, wild garlic is an amazing plant species!"
699,False,False,False,False,False,True,Deciduous shrub,Every year,[],"[""Seed Propagation"", ""Cutting"", ""Air Layering Propagation"", ""Grafting Propagation""]","Alluaudia dumosa, also known as Madagascar ocotillo, is an amazing species of flowering plant due to its distinctive qualities. Its thick, round-stemmed branches are densely covered in shiny, small leaves and spines, providing habitats for small creatures. Additionally, the brilliant red flowers of this species provide nectar to pollinators such as bees and hummingbirds. Madagascar ocotillo is a hardy plant species that can survive in dry climates and strong winds. Its spores can survive in the harshest arid regions of Madagascar, providing food and shelter for numerous creatures. The Alluaudia dumosa displays an impressive resilience and is an incredible addition to any garden or landscape."
700,False,False,False,False,False,True,Deciduous shrub,Every year,[],"[""Air Layering Propagation"", ""Cutting"", ""Grafting Propagation"", ""Seed Propagation""]","Alluaudia humbertii, a plant native to Madagascar, is truly amazing. It stands out for its unique pear-shaped leaves, each with a black tip, which create an amazing display of color and texture on its branches. Its flowers are equally impressive, ranging from pale yellow to deep purple. It can survive in tough environments, such as temperatures of up to 45°C, and requires minimal water and maintenance, making it a great choice for dry climates. It is also resistant to fire and disease, providing a resilient and hardy choice to any garden. Add Alluaudia humbertii to your garden today, and be amazed by its stunning beauty and robustness."
701,False,False,True,False,False,True,Tree,Every year,[],"[""Seed Propagation"", ""Cutting"", ""Layering Propagation"", ""Grafting Propagation""]","The Italian alder (Alnus cordata) is an amazing species of deciduous tree native to Southern Europe and parts of the Mediterranean Basin. It is a fast-growing species and is known to reach a mature height of up to 10 metres. This tree is famous for its stunning deep-green and glossy foliage, which turns yellow and gold in the autumn, providing a much desired display of colour before leaf-fall. It is an incredibly hardy species, tolerating drought and poor soils, whilst being cold and heat tolerant. It is increasingly popular within urban landscapes due to its aesthetic values and resilience, offering a vibrant statement of beauty."
702,True,False,True,False,False,True,Tree,Every year,"[""Birds""]","[""Layering Propagation"", ""Cutting"", ""Grafting Propagation"", ""Seed Propagation""]","European alder (Alnus glutinosa) is a stunning species of tree renowned for its vibrant, lush foliage. It's a fast-growing native to Europe and can reach heights of up to 40 feet, making it a great choice for creating privacy and shade. Its bark varies from ruddy-grey to light grey and is also commonly used in furniture and construction projects. This hardy tree prefers damp soil and can tolerate most conditions, from cold regions to urban environments. It is also useful in controlling waterlogging and erosion around rivers and lakes. European alder is a great choice for anyone looking for a beautiful, low-maintenance addition to their garden."
703,False,False,True,False,False,True,Tree,Every year,"[""Birds""]","[""Layering Propagation"", ""Cutting"", ""Grafting Propagation"", ""Seed Propagation""]","Grey Alder (Alnus incana) is an amazing species of plant due to its hardy nature. It is native to much of Europe, Asia and North America, and can tolerate a variety of soil and climate conditions. Grey Alder is often planted as an ornamental tree due to its distinctive grey-green foliage and spreading habit. It is also a valuable wildlife species, providing food and shelter to a variety of birds and animals. Grey Alder is also often chosen for improving soil fertility and helping to protect watersheds from pollutants. This resilient species is great for urban and rural landscaping and is definitely worth consideration!"
704,False,False,True,False,True,True,Tree,Every year,"[""Birds""]","[""Seed Propagation"", ""Cutting"", ""Layering Propagation"", ""Grafting Propagation"", ""Division""]","Hazel alder (Alnus incana subsp. rugosa) is an amazing plant species with a number of unique features. Its beautiful glossy and serrated foliage is dark green they turn a stunning reddish color in the fall. In addition its bark is an impressive grey with a texture that bears an attractive diamond pattern. Plus, this alder species is fast growing and tolerant of a variety of soils, prefer moist areas yet is also drought tolerant. Ultimately, hazel alder is an excellent addition to any landscape and will add beauty, texture, and color to any yard."
705,False,False,True,False,False,True,Tree,Every year,[],"[""Cutting"", ""Layering Propagation"", ""Grafting Propagation"", ""Seed Propagation"", ""Seed Propagation""]","The Japanese Alder is an incredible species with many attributes that make it amazing. Known for its vibrant colors and durability, it is a great choice for enhancing any garden or landscape. Its strong root system and quick growth means that it can be easily transplanted and moved around. Additionally, it is disease-resistant and can tolerate hot climates, making it perfect for use in a variety of settings. The beautiful colors and lush foliage of the Japanese Alder make it a desirable choice for adding texture and character to any garden."
706,False,False,True,False,False,True,Tree,Every year,[],"[""Cutting"", ""Layering Propagation"", ""Grafting Propagation"", ""Seed Propagation"", ""Division""]","The Seaside Alder (Alnus Maritima) is an amazing plant species that shines on both land and water. It’s a deciduous tree that thrives in poor, sandy soils near the ocean—making it an ideal choice for coastal home gardens. With its gnarled, rounded branches, the Seaside Alder provides shady shelters for wildlife and food sources for birds. It’s a rapidly-growing species that features catkin flowers and cone-like fruits, providing abundant biodiversity and adding to the beauty of the environment. Enjoy the Seaside Alder’s many benefits and watch your space transform!"
707,False,False,False,False,False,True,Tree,Every year,[],"[""Cutting"", ""Grafting Propagation"", ""Layering Propagation"", ""Division"", ""Seed Propagation""]","The Seaside Alder (Alnus maritima subsp. oklahomensis 'September Sun') is an incredible plant species due to its ability to thrive near coastal areas. It has an upright form with drooping branches and smooth bark, making it an attractive ornamental tree. The foliage is light green in the summer and turns golden yellow in the fall, giving it a vibrant autumnal display. most noteworthy of all, the Seaside Alder is an extremely hardy plant, able to survive in salty seaside conditions and a wide range of temperatures and climates. People who are looking for a durable, beautiful tree to grace their coastal property or garden should definitely consider the Seaside Alder."
708,False,False,True,False,False,True,Tree,Every year,[],"[""Cutting"", ""Layering Propagation"", ""Grafting Propagation"", ""Division"", ""Seed Propagation""]","Alder (Alnus mayrii) is an amazing species of tree which is native to the United States. Alder is a common shade tree in many areas. The leaves are a deep green and the branches are densely arranged. Alder grows very quickly and can reach heights of up to 50 feet. This tree is an especially useful species as it has a deep root system, making it more resistant to erosion, flooding, and drought. Additionally, alder provides an excellent habitat for wildlife. Its nuts are favored by squirrels and birds, which helps to further spread its lovely foliage. Alder is a beautiful species of tree and its amazing qualities make it a great addition to any landscape."
709,False,False,True,False,True,True,Tree,Every year,"[""Birds""]","[""Seed Propagation"", ""Cutting"", ""Layering Propagation"", ""Grafting Propagation"", ""Division""]","Hazel Alder (Alnus serrulata) is an amazing deciduous tree that is great for adding character and beauty to a garden. With its graceful shape and stunning fall foliage, it stands out as an eye catching specimen. Its leaves are toothed, sharply pointed, and slightly glossy, giving it an attractive appearance. Plus, its bark is quite beautiful and comes in a variety of colours. This hardy tree is also resilient and easy to maintain. It grows in a wide range of soil types, needs little care and tolerates most weather conditions. As a bonus, it provides food, shelter and nesting places for wildlife. With these characteristics, Hazel Alder is an excellent addition to any landscape."
710,False,True,False,True,False,True,Bulb,Every year,[],"[""Division"", ""Air Layering Propagation"", ""Stem Propagation"", ""Offsets"", ""Seed Propagation""]","The elephant's ear (Alocasia amazonica) is an amazing plant species. Its striking foliage features parabolic shaped leaves with bright green and silver/blue-green veins on the surface. Its white veins make the plant appear more vibrant, especially when provided with enough sunlight. Its size can range from one to two feet, making it an immediate attention-grabbing and decorative addition to any garden. It can also be grown indoors and is known for its air purifying capabilities. With its stunning, intricate foliage and its ability to add a splash of life and vivid color wherever you choose, the elephant's ear is an amazing species to add to your garden."
711,False,True,False,True,False,True,Bulb,Every year,[],"[""Division"", ""Air Layering Propagation"", ""Stem Propagation"", ""Offsets"", ""Seed Propagation""]","The Amazonian elephant’s ear (Alocasia amazonica 'Polly') is a unique and stunning plant that demands attention! Its lush, velvety leaves are an eye-catching bright green, with prominent ivory undersides. The deep purple veins running through the foliage lend a striking contrast. With large and distinctive heart-shaped leaves resembling an elephant’s ear, it establishes a striking presence in any room or garden. Its tall, glossy stems create a strikingly elegant look. No wonder it’s the preferred choice of gardeners! Its easy to care for and its exotic beauty will never go out of style."
712,False,True,False,True,False,True,Bulb,Every year,[],"[""Division"", ""Air Layering Propagation"", ""Stem Propagation"", ""Offsets"", ""Seed Propagation""]","The elephant's ear (Alocasia 'Frydek') is a truly amazing addition to any garden or outdoor area. Its large, eye-catching, veined foliage is a unique deep green and its easy-to-manage size means it can fit almost anywhere. Furthermore, its glossy leaves are sure to be a pleasure to look at under the sun. On top of its exotic beauty, this plant is known to attract pollinators such as butterflies and hummingbirds, making it a great choice for anyone looking for an addition that adds beauty and liven up the design. Adding to its appeal, this plant is easy to care for and requires minimal attention. With its showstopping beauty and minimal maintenance, the elephant's ear is sure to be a beautiful addition to any outdoor space."
713,False,True,False,True,False,True,Bulb,Every year,[],"[""Division"", ""Air Layering Propagation"", ""Stem Propagation"", ""Offsets"", ""Seed Propagation""]","The Elephant’s Ear is a truly impressive plant species, featuring wide, glossy leaves that look strikingly similar to an elephant's ear. This majestic, low-maintenance plant will add a real touch of class to any home. The Elephant’s Ear is also known for its quick growth rate, with each leaf growing up to four feet wide and long, making it an eye-catching addition that can fill entire rooms. Colorful flowering varieties of the Elephant’s Ear create a beautiful display of vibrant deep green or purple leaves with stunning, contrasting white veins. So if you’re looking for a dramatic addition to your home, the Elephant’s Ear is definitely a great choice."
714,False,True,False,True,False,True,Bulb,Every year,[],"[""Division"", ""Air Layering Propagation"", ""Stem Propagation"", ""Offsets"", ""Seed Propagation""]","Elephant's Ear (Alocasia Low Rider) is a stunning and unique plant species characterized by its lush, lush, dark-green foliage. Its signature ""elephant ear"" shaped leaves and thick stems reach huge proportions, making this plant a show-stopper in any garden or home setting. Also known as ""Alocasia Low Rider"", this particular species of elephant's ear is particularly remarkable as its lower leaves tend to be shorter and wider than standard forms, making it an ideal ""ground cover"" choice. Unusual, attractive and low-maintenance, this eye-catching ornamental perennial is sure to serve as an impressive feature in any landscape."
715,False,True,True,True,False,True,Bulb,Every year,[],"[""Division"", ""Stem Propagation"", ""Air Layering Propagation"", ""Offsets"", ""Seed Propagation""]","The giant elephant's ear (Alocasia macrorrhizos) is an amazing plant species because of its large and broad leaves. Its leaves can grow to be over 6 feet long and 3 feet wide. It is a tropical plant, preferring humid environments and is great for creating a tropical feel in your home. The foliage is also a striking addition to your garden, with its huge, dark green leaves veined with lighter green veins creating an interesting pattern. Its leaves also offer some shade and relief from the hot sun on hot summer days."
716,False,True,False,True,False,True,Bulb,Every year,[],"[""Division"", ""Air Layering Propagation"", ""Stem Propagation"", ""Offsets"", ""Seed Propagation""]","Elephant's Ear (Alocasia 'Metalhead') is an exotic tropical plant known for its huge, dark green, heart-shaped leaves patterned in deep purple and white. This ornamental plant makes a fantastic addition to your home or garden, as its impressive size will draw the eye. Its leathery leaves can grow up to three feet long and provide a stunning contrast to the bold colors of its markings. The plant also produces both male and female flowers, although the female flowers tend to be rarer, making the species even more spectacular. With the correct care, 'Metalhead' is a lovely and eye-catching addition to any residential space."
717,False,True,False,True,False,True,Bulb,Every year,[],"[""Division"", ""Air Layering Propagation"", ""Stem Propagation"", ""Offsets"", ""Seed Propagation""]","The Elephant's Ear (Alocasia 'Portora') is an amazing ornamental plant for the garden. Its broad, deep-green, heart-shaped leaves have an iridescent quality that channels the beauty of an elephant's ears. Strikingly contrasting veins visibly contrast the lushness of this species, and further compliment its breathtaking silhouette. With good watering and care, this foliage plant can reach a height of 8-10 feet, making it perfect for larger garden spaces. Its bright ambiance will provide the perfect accent to any landscape and its hearty leaves will retain its vibrancy throughout any season."
718,False,True,False,True,False,True,Bulb,Every year,[],"[""Division"", ""Air Layering Propagation"", ""Stem Propagation"", ""Offsets"", ""Seed Propagation""]","Elephant's ear (Alocasia 'Sarian') is truly a sight to behold. Its large, heart-shaped leaves with deep green veins create a dramatic tropical focal point for any garden. Its magnificent size can reach up to five feet in height, with the leaves growing up to one foot wide. When touched, the leaves produce a unique texture that feels velvety and silky. This plant is incredibly easy to care for and can tolerate a range of light conditions. With its impressive size and vibrant zebra-like pattern, this stunning plant is sure to be the show-stopping centerpiece of any exotic garden."
719,False,False,True,False,False,True,Broadleaf evergreen,Every year,[],"[""Offsets"", ""Division"", ""Leaf Cutting"", ""Seed Propagation""]","The torch plant (Aloe aristata) is an amazing succulent that stands out for its unique rosette of saw-toothed, triangular leaves. Its spiky and sculptural appearance provides interesting texture in any garden setting and its subtle tones of light greens and blues offer a subtle hint of color. Best of all, torch plants require minimal maintenance, and if kept dry, they can last an impressive 5-10 years! Plus, these low-water plants are hardy to -5°F, so they can bring an amazing splash of color and vibrancy to the garden even in the coldest of climates."
720,False,False,True,False,False,True,,Herbaceous Perennial,"[""Hummingbirds""]","[""Cutting"", ""Division"", ""Seed Propagation"", ""Offsets""]","Cape aloe (Aloe ferox) is an amazing plant species. It is a succulent that is native to South Africa, and it has many incredible attributes. Its leaves are large and spiky and a rich, deep green color. It is also known for its anti-inflammatory properties, being a great solution to skin ailments and burns. In addition to its protective properties, Cape aloe produces an incredibly beautiful flower when in bloom, producing bright, red/yellow clusters that last all summer long. With such a beautiful and beneficial plant, it’s no surprise why Cape aloe is so popular!"
721,False,True,False,False,False,True,,Herbaceous Perennial,[],"[""Offsets"", ""Leaf Cutting"", ""Division"", ""Seed Propagation"", ""Grafting Propagation""]","Aloe harlana, also known as the yellow-flowering barbed aloe, is a plant species that is simply remarkable. It has a remarkable longevity and ability to thrive in arid regions, making it a great choice for those looking for a minimal maintenance houseplant. Its bright yellow flowers are composed of hundreds of wispy petals, giving an almost ethereal ambiance to any room it’s placed in. The leaves of an aloe harlana are thick yet supple and provide powerful medicinal properties, as well as being an effective deterrent against pests. All in all, the Aloe harlana is an easy-to-care for plant with a multitude of benefits that make it a must-have in any home."
722,False,False,True,False,False,True,Cactus,Herbaceous Perennial,[],"[""Seed Propagation"", ""Offsets"", ""Leaf Cutting"", ""Division""]","The Karoo aloe (Aloe longistyla) is a beautiful and interesting plant species native to South Africa. It has tall, spear-shaped leaves lined with white spines and a striking yellow or orange flowering stalk that appears in the summer. Unlike many other aloes, the Karoo aloe is a winter-growing plant that wakes up in the rain and goes dormant during the dry months of winter. This is a low-maintenance plant that prefers sandy soils and plenty of sun, making it ideal for outdoor gardens in warmer regions. Versatile, hardy, and beautiful, the Karoo aloe is an amazing addition to any garden."
723,False,False,True,False,False,True,Cactus,Herbaceous Perennial,[],"[""Seed Propagation"", ""Offsets"", ""Leaf Cutting"", ""Stem Propagation""]","Large Chimanimani aloe (Aloe munchii) is an amazing plant species native to southern parts of Africa. This sturdy, fast-growing plant species has incredible hardiness features and is beloved for its gorgeous displays of variegated foliage. Its impressive evergreen leaves have a bright pattern that almost looks painted on, with thick spines running down their length. This species is drought-tolerant, requiring very little maintenance, and is great for adding color to borders, rock gardens, or large containers. Its stunning feather-like foliage will give your landscape an exotic, tropical feel. When in bloom, it produces large yellow-orange flowers that attract a variety of beneficial pollinators. Plus, it's a low-maintenance choice for gardeners who want show-stopping succulents that thrive for years!"
724,False,False,False,False,False,True,Cactus,Herbaceous Perennial,[],"[""Offsets"", ""Leaf Cutting"", ""Seed Propagation"", ""Division""]","Aloe rauhii is an amazing plant species, loved by many for its medicinal and cosmetic purposes. Its leaves contain a variety of compounds, including polysaccharides, aloin, and anthraquinone glycosides, that can be used to treat minor burns, cuts, and skin irritations. It is also known to purify the air and reduce stress and anxiety. This low-maintenance plant requires very little water and can survive in moderate temperatures year-round. Its gorgeous light green leaves produce yellow or red flowers, adding an eye-catching touch to any garden or windowsill. Whether you’re looking for a remedy or a beautiful decoration, Aloe rauhii is a perfect choice."
725,False,False,True,False,False,True,Cactus,Herbaceous Perennial,[],"[""Seed Propagation"", ""Offsets"", ""Leaf Cutting"", ""Division""]","The Yemen tree aloe (Aloe sabaea) is an amazing plant species, due to its unique and striking appearance. With thick, curved, blue-green leaves and vibrant orange flowers, the Yemen tree aloe stands out amongst the crowd. It is known to be hardy and drought-tolerant, making it a resilient choice for your garden! The thick leaves are also known to be very effective in collecting, storing and reusing water, making it a great eco-friendly choice. Plus if you’re looking for something special that will draw attention to your garden, the Yemen tree aloe will do just that!"
726,False,False,True,False,False,True,Cactus,Herbaceous Perennial,[],"[""Division"", ""Offsets"", ""Seed Propagation"", ""Cutting""]","Coral Aloe (Aloe striata) is an amazing plant species due to its attractive flowers, rugged texture and its beautiful foliage. It is a low-growing, stemless succulent with rosette-shaped grey-green leaves and dramatic coral-red flowers. This plant is incredibly hardy and tolerates drought, salt spray and various soil types. It is pest and disease resistant and is an easy-to-care-for option for any home or garden space. Its rugged texture and long-lasting blooms make it an ideal choice for creating unique and vibrant displays and arrangements. Its striking silhouette and vibrant colors make it a timeless addition to any landscape."
