general_plant_id,if_edible,if_indoors,if_medicinal,if_poisonous,if_fruits,if_flowers,plant_type,plant_cycle,attracts,propagation,description
201,False,False,True,False,False,True,tree,Every year,[],['Seed Propagation'],"Deodar Cedar, or Cedrus deodara, is an amazing species of evergreen tree. Unlike most coniferous trees, Deodar Cedar takes on an airy, open branching structure, creating a unique and majestic shape. The soft, blue-green needles create an enchanting backdrop to its deep rusty-brown bark. Deodar Cedar is adaptable to diverse environments and can even thrive in areas with acidic soil. This species is also extremely tolerant to extreme temperatures, making it a great choice for temperatures ranging from hot to cold. Deodar Cedar is an impressive and eye-catching tree species that is sure to make any landscape look stunning."
202,False,False,False,False,False,True,tree,Every year,[],['Seed Propagation'],"Golden Deodar Cedar (Cedrus deodara 'Aurea') is an amazing plant species that adds unique beauty and character to any garden. Its bright golden needles and red-orange bark provide a stunning contrast to any landscape design. It grows quickly with a pyramidal shape, making it a great fit for any size garden or yard. Furthermore, its foliage responds well to shearing, so it can be pruned and shaped to fit any desired style. It is an especially hardy species and well suited for areas of low precipitation and cold temperatures. The Golden Deodar Cedar offers a regal elegance to any garden that makes it truly special."
203,False,False,False,False,False,True,tree,Every year,[],['Seed Propagation'],"Bush's Electra Deodar Cedar (Cedrus deodara 'Bush's Electra') is an amazing plant species for many reasons. Native to the Himalayas, this stunning evergreen produces light blue to silver foliage that is among the most fragrant of any of the Cedrus varieties. It is slow-growing, but can reach up to 30 feet tall. It is also tolerant to drought and prefers sandy or loamy soils. The foliage of this species is delicate, yet produces a pleasant fragrance when crushed. When covered in snow, Bush's Electra Deodar Cedar is a sight to behold. Thanks to its unique shape and showy blue-green foliage, it makes a great accent tree in a garden or park. With its fragrance and ornamental appeal, it is easy to see why this is an amazing species of cedar."
204,False,False,False,False,False,True,tree,Every year,[],['Seed Propagation'],"The Electra Blue Deodar Cedar (Cedrus deodara 'Electra Blue') is an absolutely amazing conifer. It features striking blue-green needles, up to 2.5"" long, that present a multidimensional color display when the sun strikes it. It has a pyramidal structure and grows up to 2 feet each year, reaching a height and spread of 20-30 feet tall and 15-20 feet wide. Its branches display distinct blue-green colors, contrasting against its silvery-blue undertones. Its foliage is soft to the touch and emits a wonderful fragrant aroma. It is a great choice for a specimen tree, foundation plantings, and evergreen screens. All in all, the Electra Blue Deodar Cedar is truly an amazing sight!"
205,False,False,False,False,False,True,tree,Every year,[],['Seed Propagation'],"The Karl Fuchs Deodar Cedar is an amazing plant species known for its evergreen foliage and strong, graceful branches that make it ideal for use in landscaping and accenting yards. Its soft and delicate leaves have a stunning blue-green hue that adds a touch of elegance no matter where it is planted. The Karl Fuchs Deodar Cedar can easily thrive in many different climates and soil conditions, making it perfect for almost any home setting. Additionally, its broad-reaching roots make it an exceptionally wind-resistant tree, ensuring it can survive even the harshest of storms."
206,False,False,True,False,False,True,tree,Every year,[],['Seed Propagation'],"The Kashmir Deodar Cedar is an evergreen conifer tree with a grand, stately presence. It has striking blue-green foliage that can be used for formal or informal hedging and is an asset to any garden due to its majestic beauty. Its needles hold onto their color all year round, creating a lush and vibrant look. Grown in a wide range of climates and soil types, it is a very versatile tree that can withstand many conditions and requires minimal care. It is also an excellent choice for windbreaks, thanks to its incredible wind resistance. With its ability to reach heights of up to 200 feet, it is an amazing addition to any garden, big or small."
207,False,False,True,False,False,True,tree,Every year,[],['Seed Propagation'],"Cedar of Lebanon is an amazing coniferous species. Its dense foliage, known for its rich blue-greens hues and stately appearance add beauty and privacy to landscapes. These trees also have a natural resistance to disease and pests and can live up to a thousand years. The Cedar of Lebanon has also been used in art and literature throughout history to symbolise power and strength, and are mentioned in the bible. A truly remarkable species, the Cedar of Lebanon will bring life to any garden or landscape."
208,False,False,False,False,False,True,tree,Every year,[],['Seed Propagation'],"The Green Prince Cedar of Lebanon (Cedrus libani 'Green Prince') is an amazing evergreen conifer with unique scale-like, lush foliage and a narrow, pyramid-like shape. Its branches turn upward and outward creating an elegant pyramidal habit. This magnificent tree is recognizable in the landscape year-round due to its captivating lime-green needles that lighten to yellow in the fall and winter. The Green Prince also features a silvery-gray bark that adds a striking contrast and provides winter interest. The Green Prince is the perfect choice for creating a formal, slow-growing evergreen conifer in any landscape. Plus, its easy maintenance and drought tolerance makes it a great choice for any home garden."
209,False,False,False,False,True,True,tree,Every year,[],['Seed Propagation'],"The Weeping Cedar of Lebanon is an amazing plant species, full of character and grace. It's structure is slim, elegant in shape and content, swaying gently in the wind. Growing up to 30 feet, the branches of the Weeping Cedar of Lebanon twist and turn in dramatic curves, making for an eye-catching specimen. The thin foliage of its delicate needles is a light glaucous green, adding a pleasant canvas to any outdoor area. It's sure to draw everyone's attention and provide you with a unique and stunning piece of nature to admire."
210,False,False,False,False,True,True,tree,Every year,[],"['Seed Propagation', 'Greenwood Cuttings']","The Katsura Tree is an amazing species of tree that grows in both Japan and China. Its large leafy canopy makes it a desirable choice for gardeners, while its leaves turn beautiful shades of yellow, orange, and red in the fall. Its bark has a distinct cinnamon scent when burnt, and its winter form has an interesting, irregular shape. It's also revered for its unique heart-shaped leaves and pink, fragrant flowers. Plus, Katsura Trees are highly tolerant of air pollution and look great year-round. If that wasn't enough, it's even drought-tolerant and disease-resistant. A Katsura Tree is an ideal addition to any garden!"
211,False,False,False,False,True,True,tree,Every year,[],"['Seed Propagation', 'Greenwood Cuttings']","The Weeping Katsura Tree is an amazing tree species that stands out with its unique treetop display. This deciduous tree with its cascading, pendulous branches showcases vibrant foliage in shades of yellow, orange, and red in the fall. It is extremely low maintenance, and prefers full to partial sun and can tolerate high levels of drought, making it perfect for all gardens. The Weeping Katsura Tree grows to an average height of 25-35ft and is a perfect choice for property owners looking for a shady outdoor retreat."
212,False,False,False,False,True,True,tree,Every year,[],"['Seed Propagation', 'Greenwood Cuttings']","The Red Fox Katsura Tree is an amazing species of tree that is renowned for its decorative foliage. Its leaves emerge in the spring with a bright orange hue, before transforming to a deep red-bronze color in the autumn. Its glossy leaves are also highly textured and ovate shaped, giving it a unique look. It is a low-maintenance tree and requires little pruning. It is often used as a focal point in garden landscapes as its vibrant foliage will bring any garden to life. The Red Fox Katsura Tree is an excellent choice for those looking to inject color into their outdoor spaces."
213,False,False,False,False,True,True,tree,Every year,['Butterflies'],"['Seed Propagation', 'Grafting Propagation']","Eastern Redbuds are magnificent trees that offer a stunning array of colors and styles during their bloom period in late March to mid-April. They are incredibly hardy and can be found throughout most of the United States, from the Hudson River to California. 

The compound leaves are a unique show of their own, with bud-shaped, yellow-green clusters providing a waxy texture and subtle aroma. As the leaves transition to a deep purple and then into red, they truly come alive and provide a splendid show of the changing of the seasons. 

The bark of Eastern redbuds has a sinuous pattern of deep rusty-brown marks and scaly ridges that add an extra layer of beauty and character to this species. With its fascinating whimsy of beauty and timeless charm, Eastern Redbud is an amazing plant species sure to impress any spectator."
214,True,False,False,False,True,True,tree,Every year,['Butterflies'],"['Seed Propagation', 'Grafting Propagation']","Eastern redbud is an amazing tree. It blooms with deep purple and pink flowers in clusters all over its branches in the early spring. Its heart-shaped leaves are a vibrant green, and in the fall they turn to a yellow-bronze color. This tree typically grows to around 20 feet and can live up to 75 years, adding to its value and beauty. Eastern Redbud is also a host to several birds, creating vibrant life and incredible sound in the spring and summer. It's a favorite among gardeners and homeowners alike, with its delicate blooms, beautiful foliage, and wonderful wildlife."
215,False,False,False,False,True,True,tree,Every year,['Butterflies'],"['Seed Propagation', 'Grafting Propagation']","White Redbud (Cercis canadensis 'Alba') is truly amazing because it is a unique cultivar of the traditional redbud tree. It has showy white flowers that appear before its foliage in late spring and attract hummingbirds and bees. In addition, its smooth bark and heart-shaped leaves add a delicate look to any landscape. It is also an extremely adaptable species, thriving in a wide range of climates and soils. It is an excellent choice for street and garden plantings, as it is easy to maintain and needs minimal pruning. White Redbud is the perfect addition to any outdoor space, thanks to its breath-taking beauty and hardiness."
216,False,False,False,False,True,True,tree,Every year,['Butterflies'],"['Seed Propagation', 'Grafting Propagation']","The Appalachian Red Redbud is a beautiful medium-sized deciduous tree native to the United States. Its stunning deep red blooms make it a stunning addition to any garden, and it is a favorite for those who are looking for something special. The large, heart-shaped leaves turn an amazing yellow-orange in autumn, adding another layer of beauty to this unique plant. It's also very easy to care for, making it a great addition for those who don't have a lot of experience with gardening. In addition, the Appalachian Red Redbud is also a symbol of hope and renewal, making it a meaningful plant to have in your home."
217,False,False,False,False,True,True,tree,Every year,['Butterflies'],"['Seed Propagation', 'Grafting Propagation']","The Forest Pansy Redbud is a beautiful species of tree with an abundance of amazing qualities that make it stand out. It boasts vibrant, purple-pink foliage in the spring which stands out against the green surroundings. In the summer, the leaves become glossy green, while the fall foliage is golden yellow. It has a stunning, rounded canopy that provides plenty of shade and excellent branches for climbing. The stunning display of pink and white flowers in the early spring makes it an attractive addition to any landscape. The Forest Pansy Redbud is also very low maintenance and tolerant to many conditions, making it perfect for any garden."
218,False,False,False,False,True,True,tree,Every year,['Butterflies'],"['Seed Propagation', 'Grafting Propagation']","Hearts of Gold Redbud is an eye-catching tree is a true stand-out. Its beautiful heart-shaped leaves glimmer in the sun as they change from a vibrant yellow-orange in the spring to a deep rich green-gold during summer and fall. In the spring, it produces an abundance of hot pink-tinted flowers that cover the entire tree, creating an incredible show of bright colors. Its dark purple buds further add contrast to the tree, making sure it stands out in any landscape. Its low-maintenance nature makes it a great choice for anyone wanting to easily maintain a stunning tree in their yard. Its bright colors and vigorous growth make it a must-have for any landscape."
219,False,False,False,False,True,True,tree,Every year,['Butterflies'],"['Seed Propagation', 'Grafting Propagation']","The Little Woody Redbud (Cercis canadensis 'Little Woody') is truly a wonderful plant! It is one of the most ornamental deciduous trees and is known for its fabulous explosion of rosy-red flowers in early spring. It has vibrant green foliage in summer and gorgeous yellow-crimson coloring in fall. Its compact form and delightful aroma make it an ideal addition to any garden. The Little Woody Redbud offers a wide range of environmental benefits, from providing shelter and food for wildlife to helping to protect soils from more damaging runoff. In addition, it makes a great host for pollinators and a great species for reforestation projects. Truly, this incredible tree is amazing and deserves a place in everyone's yard."
220,False,False,False,False,False,True,tree,Every year,[],"['Seed Propagation', 'Greenwood Cuttings']","Lawson Falsecypress (Chamaecyparis lawsoniana) is an amazing coniferous evergreen tree that brings beauty and color to any landscape. With its lush dark green foliage and long pyramidal shape, this beautiful tree will make a statement wherever it is planted. Native to Japan, it is tolerant of coastal conditions and adapts quite easily to many soil types. It's slow growth rate ensures it will stay low maintenance and small, making it an ideal choice for smaller gardens. On top of beautiful foliage, it also produces small, round cones that give off a sweet aroma similar to that of cinnamon. With its versatility and eye-catching beauty, Lawson Falsecypress is a must-have for any garden."
221,False,False,False,False,False,True,tree,Every year,[],"['Cutting', 'Grafting Propagation', 'Layering Propagation', 'Seed Propagation']","The Blue Nootka Cypress (Chamaecyparis nootkatensis 'Glauca') is an amazing addition to any garden. Its dramatic bluish-gray foliage pairs perfectly with its upright and spreading, columnar form. Its attractive foliage is complemented by attractive, cinnamon, exfoliating bark. Its dense habit makes it an ideal choice for a hedging or screening plant and provides much-needed privacy. It's also salt resistant and can handle high winds, making it extremely low maintenance. Perfect for both residential and commercial applications, the Blue Nootka Cypress is sure to be an amazing addition to any landscape!"
222,False,False,False,False,False,True,tree,Every year,[],"['Cutting', 'Grafting Propagation', 'Layering Propagation', 'Seed Propagation']","Green Arrow Nootka Cypress (Chamaecyparis nootkatensis 'Green Arrow') is a gorgeous evergreen tree that is sure to make a stunning addition to any outdoor space. With its bright green foliage and airy, soft texture, it is hard to resist its soft beauty. This hardy species is easy to care for and can withstand extremes in both light and temperature. Its fast-growing habits help it to stay lush and full. With its conical shape and staggeringly bright needles, the Green Arrow Nootka Cypress makes an eye-catching addition to gardens."
223,False,False,False,False,True,True,tree,Every year,[],"['Cutting', 'Grafting Propagation', 'Layering Propagation', 'Air Layering Propagation', 'Division']","The Weeping Nootka Cypress (Chamaecyparis nootkatensis 'Pendula') is an amazing plant species, perfect for adding a cascading focal point to any landscape. Its unusually full and cascading branches are bright green during the growing season and become evergreen during winter. This upright shrub or small tree has an irregular branching habit, giving it a truly unique and beautiful look. Plus, with its tolerance to a wide range of climates, soils, lighting, and moisture levels, it's an incredibly hardy species that needs minimal upkeep. Grow a Weeping Nootka Cypress for a stunning statement in any garden!"
224,False,False,False,False,True,True,tree,Every year,[],"['Cutting', 'Grafting Propagation', 'Layering Propagation', 'Air Layering Propagation', 'Division']","The Golden Hinoki Falsecypress is a truly amazing plant species and is a beautiful addition to any garden. Its lush golden foliage is eye catching and looks stunning in any setting. The evergreen foliage adds year round interest, and its elegant shape and texture looks great as a backdrop or focal point. It’s also extremely low maintenance and drought tolerant, so there’s less to worry about. A great bonus is the lovely lemon and citrus scented foliage, ideal for any patio or balcony. The Golden Hinoki Falsecypress is a versatile and stunning plant, perfect for any landscape."
225,False,False,False,False,True,True,tree,Every year,[],"['Cutting', 'Grafting Propagation', 'Layering Propagation', 'Air Layering Propagation', 'Division']","Compact Hinoki Falsecypress is a beautiful and robust evergreen shrub. Its glossy foliage is a soft green, making it an eye-catching addition to any landscape. It's compact structure and mounding form makes it an ideal choice for making low-maintenance hedges or to just provide a unique focal point in containers. It's a hardy shrub, tolerant of both shade and sun, and requiring little water or fertilizer. Its year-round color and texture create a beautiful backdrop for spring and summer blooming plants. It’s also virtually pest and disease-free and easily maintained with occasional pruning. Compact Hinoki Falsecypress is a must-have in any garden!"
226,False,False,False,False,False,True,tree,Every year,[],"['Cutting', 'Grafting Propagation', 'Layering Propagation', 'Seed Propagation']","The Cripps Gold Falsecypress (Chamaecyparis obtusa 'Crippsii') is an amazing evergreen shrub, prized for its unique golden yellow color. Its ornamental foliage, shaped like tiny flat needles, changes color with the seasons, ranging from soft gold in summer to vibrant yellow in winter. Hardy, easy to grow and drought tolerant, it grows in a column, making it a great choice for narrow areas in any garden. It can reach 3-4 meters in height and width, and it is capable of tolerating a variety of soil and growing conditions. With its cheerful appearance and ability to brighten up any landscape, Cripps Gold Falsecypress is an excellent choice!"
227,False,False,False,False,True,True,tree,Every year,[],"['Cutting', 'Grafting Propagation', 'Layering Propagation', 'Air Layering Propagation', 'Division']","Well's Special Hinoki Falsecypress (Chamaecyparis obtusa 'Well's Special') is an incredible conifer that is extremely showy and outstanding in the landscape. It boasts a narrow, pyramidal form with white-tipped foliage, giving it an exciting overall appearance. All year round, its dark green needles maintain their reflective beauty and contrast nicely with the glossy copper-colored bark. Its moderate growth rate only adds to its appeal, making it perfect for hedges and windbreaks. Its hardy nature also makes it resistant to disease, insect, and drought. Its aromatic foliage is especially noteworthy and looks stunning as a centerpiece in any garden."
228,False,False,False,False,True,True,tree,Every year,[],"['Cutting', 'Grafting Propagation', 'Layering Propagation', 'Seed Propagation']","Threadleaf Falsecypress (Chamaecyparis pisifera 'Filifera') is a spectacular evergreen conifer with outstanding needle foliage. Its branches are covered with deep green, thread-like foliage that can turn to soft shades of gold in winter. It is an easy to grow shrub, tolerant of difficult soil and air pollution. Its compact size makes it ideal for small gardens, where it can form an eye-catching hedge or wind-break. It also requires less trimming than other variety of conifers. This false cypress will bring carefree, low maintenance beauty and texture to your garden year round, no matter what the season."
229,False,False,False,False,True,True,tree,Every year,[],"['Cutting', 'Layering Propagation', 'Grafting Propagation', 'Division', 'Seed Propagation']","The Red Star Whitecedar is an amazing plant species that is perfect for most gardens. It boasts an eye-pleasing dark green foliage with contrasting red tips, giving it a unique, star-shaped look. The Red Star Whitecedar grows pyramidal in shape and can reach up to 30 feet in height. The tree is also evergreen, meaning it will stay green and alive year round! This makes the Red Star Whitecedar a great choice for privacy screens and hedges. It is also very hardy and can survive even in poor soil conditions. Its unique, beautiful color makes it one of the best ornamental trees to have in a garden."
230,True,False,True,False,True,True,tree,Every year,['Birds'],"['Grafting Propagation', 'Cutting', 'Air Layering Propagation', 'Seed Propagation']","The Chinese fringetree (Chionanthus retusus) is a stunning ornamental tree that adds beauty to any garden or landscape. It features glossy, dark green foliage that turns shades of yellow and orange in the fall. Its pretty, fragrant white blooms in the late spring attract many pollinators, and its delicate gray-brown fruit attractive birds and wildlife. It makes an attractive shade tree, largely pest-free and tolerates pollution. An overall hardy tree, it can be grown in a wide range of climates with minimal maintenance required. The Chinese fringetree is an amazing addition to any outdoor space."
231,True,False,False,False,True,True,tree,Once a year,['Birds'],"['Seed Propagation', 'Cutting', 'Grafting Propagation', 'Layering Propagation']","The White Fringetree is an amazing species of plant because of its gorgeous look and versatility. It is a small to medium sized deciduous shrub or tree that features delicate white flowers in early summer that give off a sweet fragrance. The leaves are fragrant when crushed, and turn a brilliant yellow in the fall. It is drought tolerant, and attracts birds, butterflies and other pollinators to its flowers. It can also be used as a specimen tree, as a hedge plant, or as part of a mixed border. The White Fringetree is a most delightful and attractive species, bringing a wealth of beauty and wildlife to any garden."
232,False,False,False,False,False,False,tree,Every year,[],"['Grafting Propagation', 'Layering Propagation', 'Cutting', 'Seed Propagation']","The Morning Cloud Chitalpa—with its stunning multicolored foliage of sunny yellow and deep, vibrant rose—is an amazing sight! Its unique beauty combines the best of the Chitalpa tree and the Desert Willow. This drought-tolerant tree can withstand both cold weather and full sun, blooming with a profusion of white, lilac-tinged bells that attract butterflies and sweetly scent the air. Its cascading branches are as eye-catching as its blooms, with its interesting textured, furrowed bark and grey-green foliage. An easily maintained member of the Bignoniaceae family, the Morning Cloud Chitalpa is sure to become a staple of any garden with its low maintenance and eye-catching beauty."
233,False,False,False,False,False,False,tree,Every year,[],"['Grafting Propagation', 'Layering Propagation', 'Cutting', 'Seed Propagation']","Pink Dawn Chitalpa (Chitalpa 'Pink Dawn) is an amazing plant species due to its unique attributes. As a hybrid of chilopsis and catalpa trees, it offers an array of magnificent characteristics including its distinctive pink flowers that peak during the heat of summer. Although it requires plenty of sunshine, it can withstand hotter climates as it is drought and salt tolerant. Its foliage turns yellow in the fall, easy to maintain it grows between 15-25 feet tall. A great accent plant and a visual delight, it makes a superb addition to any landscape."
234,False,False,True,False,True,True,tree,Every year,[],"['Stem Propagation', 'Air Layering Propagation', 'Root Cutting', 'Seed Propagation', 'Division']","Harlequin Glorybower is an amazing flowering shrub with unique appeal. With silvery-green trifoliate foliage and bright, bottlebrush-like blooms, this whimsical plant adds an eye-catching splash of color to your garden. White or pink flowers in the summer and clusters of small purple-black fruit resembling a harlequin’s costume in autumn make the plant truly spectacular. Additionally, the showy clusters of fragrant flowers attract butterflies, bees and hummingbirds, making it a great addition to any butterfly garden or wildlife refuge. Hardy in zones 6-9, it is a great choice for species diversity. Harlequin Glorybower is an amazing addition to any garden."
235,False,False,False,False,True,True,tree,Every year,[],"['Seed Propagation', 'Division', 'Cutting', 'Layering Propagation']","The Torbay Dazzler Grass Palm (Cordyline australis 'Torbay Dazzler') is a standout plant with its shimmering and sparkly light green foliage. Reaching an impressive height of up to 20 feet, the leaves wrap around in a tightly formed upright habit, with white and yellow flowers providing delicate flamboyance. Moreover, this grass palm can handle a variety of climates and tough conditions, making it perfect for a range of landscaping applications. Additionally, Torbay Dazzler Grass Palm requires minimal maintenance, making it perfect for busy gardeners or those wanting a stunning statement. Overall, this hardy grass palm is an amazing addition to any garden."
236,False,False,False,False,False,False,tree,Every year,[],"['Grafting Propagation', 'Cutting', 'Layering Propagation', 'Air Layering Propagation', 'Seed Propagation']","The Constellation Flowering Dogwood (Cornus 'Constellation') is a spectacular small tree that provides year-round beauty. It has a unique, star-shaped leaf pattern in the spring and early summer, followed by bright white blooms in late spring to early summer. These gorgeous flowers are framed by stunning dark blue-green foliage that deepens to a deep purple colour in the fall. Perfect for any sunny or semi-shaded garden, this dogwood is extremely easy to grow and drought tolerant. Its monarch-like beauty will bring your garden to life and provide year-round interest."
237,False,False,False,False,True,True,tree,Every year,[],"['Cutting', 'Grafting Propagation']","Eddie's White Wonder Flowering Dogwood is an incredible specimen of beauty. With its breathtaking white blooms, this fast growing tree can reach a height of 15-20 feet. It's ideal for smaller yards, patios, or gardens where its lush foliage and delicate branches can bring serenity to an outdoor space. As a bonus, its glossy green leaves turn to shades of yellow, red, and purple in the fall. This hardy dogwood prefers partial to full sun, and is winter and disease resistant. With its elegant structure and vibrant beauty, Eddie's White Wonder Flowering Dogwood is an amazing addition to any landscape."
238,False,False,False,False,False,False,tree,Every year,[],"['Grafting Propagation', 'Cutting', 'Layering Propagation', 'Air Layering Propagation', 'Tissue Culture']","The Aurora Flowering Dogwood (Cornus 'Rutban') is an amazing addition to any landscape. Not only is it a stunning ornamental tree boasting beautiful foliage and striking white blossoms, but it is also a low-maintenance species. It is drought tolerant and grows well in a range of soil and light conditions. It has an impressive fall color, with its brilliant red leaves outlasting most other species. Additionally, this flower is beneficial to the environment, attracting a variety of birds, butterflies and pollinators to your garden. Now you can enjoy the beauty and magnificence of the Aurora Flowering Dogwood in your own backyard."
239,False,False,False,False,False,False,tree,Every year,[],"['Grafting Propagation', 'Cutting', 'Layering Propagation', 'Air Layering Propagation', 'Seed Propagation']","The Celestial Flowering Dogwood (Cornus 'Rutdan') is a beautiful flowering species of dogwood grown in the warm climates of the southern United States. It bears a magnificent flower, with delicate petals and a star-like center. Its glossy green foliage adds to this spectacular effect, making it an exquisite addition to any garden. This plant requires little maintenance, only requiring occasional trimming and pruning. It is also known for its low water needs and its excellent resistance to pests and diseases. This unique species of dogwood is sure to make any outdoor space stunning, with its stunning beauty, intense color and lush foliage."
240,False,False,False,False,False,False,tree,Every year,[],"['Grafting Propagation', 'Cutting', 'Layering Propagation', 'Seed Propagation', 'Tissue Culture']","The Stellar Pink Flowering Dogwood (Cornus 'Stellar Pink') is an amazing shrub with stunning flowers. Early in the spring, it fills the air with its delicate pink blooms before lush green foliage appears. The flowers are beautiful, star-shaped clusters and the fall brings red berries that draw the attention of birds. The shrub grows in an upright and rounded habit, thriving in sunny or partially shaded areas. It is a low-maintenance shrub, great for beginner gardeners, which is bound to bring delight to any garden."
241,False,False,False,False,False,False,tree,Every year,[],"['Grafting Propagation', 'Cutting', 'Layering Propagation', 'Seed Propagation', 'Tissue Culture']","The Venus Flowering Dogwood (Cornus 'Venus') is a magnificent plant species that is sure to bring a stunning presence to any garden. This incredible tree can reach up to 12 meters and has a gracefully spreading canopy. It is famous for its winter-blooming flowers in shades of white and pink. Not only is this species aesthetically pleasing, but it is also highly ornamental and provides excellent shelter to wildlife. Its colorful foliage gives way to bright red berries in autumn. Not only is this species easy to manage, but it is also low maintenance and can tolerate many soil types. This amazing plant species is definitely worth considering if you want to bring an elegant presence to your garden."
242,False,False,True,False,True,True,tree,Every year,"['Birds', ' Butterflies']","['Cutting', 'Grafting Propagation', 'Layering Propagation', 'Seed Propagation']","The amazing Pagoda Dogwood (Cornus alternifolia) is adored and appreciated by many. This species offers incredible ornamental value. It has a vase-like shape and many branches that have an umbrella like appearance. Its leaves are oval shaped, that alternate turning purple in fall and dark green in summer. It produces small, white fragrant flowers that bloom in May and June in the form of a cluster. This species also produces blue-purple, edible fruits that are liked by many species of birds. Its beautiful bark also gives it amazing ornamental value as it sheds from grey to cinnamon in color throughout the year. This species is resilient against oil and soil pollution, making it a great choice for gardeners."
243,False,False,False,False,True,True,tree,Every year,"['Birds', ' Butterflies']","['Cutting', 'Grafting Propagation', 'Layering Propagation', 'Division', 'Seed Propagation']","The Variegated Pagoda Dogwood is an amazing species that adds beauty to any garden or outdoor space. Its lush green stems are marked by creamy white and yellow variegations, creating a stunning contrast of colors that brings life and brightness to any environment. The unique form of this plant- which features multiple branches with star-like clustered leaves-makes it a perfect addition to an oriental-style garden. The delicate white flowers which emerge in Spring are surely a sight to behold, adding to its beautifully distinctive look. The plant is also known to be winter hardy, meaning that it can survive reliably even during the harsh winter weather. All in all, the Variegated Pagoda Dogwood is a spectacular species that can add beauty to any garden."
244,False,False,False,False,True,True,tree,Every year,[],"['Cutting', 'Grafting Propagation', 'Layering Propagation', 'Division', 'Seed Propagation']","The Variegated Giant Dogwood (Cornus controversa 'Variegata') is an amazing show-stopper in any garden! With its unique mottled variegated foliage in shades of grey-green, cream, and yellow, and large white flowers, it certainly won't be overlooked. It offers immense seasonal interest with its vibrant leaves in the summer and fiery red stems in the winter. It's also extremely tough and resilient to almost any conditions, so you can be sure of a healthy, long-lived shrub. It makes a great specimen shrub and provides a great architectural presence to any garden."
245,False,False,False,False,True,True,tree,Every year,[],"['Seed Propagation', 'Cutting', 'Grafting Propagation', 'Layering Propagation']","The Cherokee Brave Flowering Dogwood (Cornus florida 'Cherokee Brave') is an amazing species of dogwood tree. It boasts a deep green, highly lustrous foliage, spectacularly showy flowers, and a unique red fall color. This tree makes an attractive landscape feature, especially in spring when it blooms bright white flowers with yellow centers. These blooms are succeeded by bright deep red fruits that persist throughout the summer. The Cherokee Brave Flowering Dogwood is noted for its exceptional vigor and disease resistance, making it a great choice for an ornamental tree. This species also thrives in average soil with regular watering, making it an excellent carefree choice for gardeners."
246,False,False,False,False,True,True,tree,Every year,[],"['Seed Propagation', 'Cutting', 'Grafting Propagation', 'Layering Propagation']","The Cherokee Chief Flowering Dogwood is nothing short of amazing. Boasting breathtakingly beautiful blossom colors, it is one of the most eye-catching trees in any garden. This deciduous tree is a popular species known for its glorious red flowers and bright green leaves. Planting multiple varieties with the Cherokee Chief Dogwood provides a stunning burst of colors ranging from white to red and pink. With a height of 35 feet and a spread of 20 to 25 feet, these trees make wonderful specimen trees for landscapes. The Cherokee Chief Flowering Dogwood also provides year-long interest as its berries provide sustenance for birds in winter."
247,False,False,False,False,True,True,tree,Every year,[],"['Seed Propagation', 'Cutting', 'Grafting Propagation', 'Layering Propagation']","The Cherokee Daybreak Flowering Dogwood (Cornus florida 'Cherokee Daybreak') is an amazing native flowering tree beloved for its showy spring display of fragrant white flowers. This tree also produces delicious red fruits loved by birds. Its foliage is easy to maintain since it's a strong and resilient plant. In the summer, the foliage turns a gorgeous bright pinkish red, giving it an added visual appeal. In the fall and winter, the bark changes to a shiny deep red. These features make the Cherokee Daybreak Flowering Dogwood an excellent choice for anyone looking for a versatile and long-lasting flowering tree."
248,False,False,False,False,True,True,tree,Every year,[],"['Seed Propagation', 'Cutting', 'Grafting Propagation', 'Layering Propagation']","The Cherokee Princess Flowering Dogwood is a beautiful and unique tree that provides year-round interest with its broad, glossy green leaves and stunning floral display in the spring. Its showy white blossoms and deep pink centers are highlighted by the deep red foliage in the fall and winter. This tough tree can withstand tough weather conditions, and its drought-tolerance makes it an excellent choice for landscaping in any climate. Ideal for small yards or foundation plantings, this dogwood lends four-season beauty to any garden, with its stunning colors and textural contrast. It is truly a wonderful species that will bring joy to any garden."
249,False,False,False,False,True,True,tree,Every year,[],"['Grafting Propagation', 'Cutting', 'Layering Propagation', 'Air Layering Propagation', 'Seed Propagation']","The Cherokee Sunset Flowering Dogwood is an amazing tree with its unique and beautiful bloom. It has clusters of red bracts in the center surrounded by creamy-white petals, topped with light green foliage, that brings an exquisite color combination to your garden. It blooms from March to April, creating a beautiful pink and white cloud of petals that is sure to capture your attention. Its form makes it fit well and adds a sense of luxury to any yard, from large plantations to small city apartments. Once the petals have faded the tree is still a great sight to behold as it produces open, airy leaves that are slightly tinged with a burnished red in the autumn. Its multi-season beauty and easy maintenance make the Cherokee Sunset Flowering Dogwood a must-have for every garden."
250,False,False,False,False,True,True,tree,Every year,[],"['Seed Propagation', 'Cutting', 'Grafting Propagation', 'Layering Propagation']","The Red Flowering Dogwood (Cornus florida 'var. rubra') is a truly amazing plant species. With vivid, deep red blossoms from late spring to early summer, the Red Flowering Dogwood adds beautiful color to any landscape. Its broad, spreading branches are equally stunning, with auburn-toned bark providing year-round interest. This plant is also drought tolerant, making it a great choice for both shade and sun in warmer climates. The vibrant flowers not only attract birds and other pollinators, but they also make lovely cut flowers as well. Truly, the Red Flowering Dogwood is a standout species."
